transaction_id,account_id,amount,currency,region,status,timestamp
db185330-cfd7-428d-97d2-5a86c33f2c8c,ACC-1644,48375.97,EUR,EU,pending,2024-09-13 14:29:17
6cf2a63b-9e7f-4317-a788-95412be49e8d,ACC-4129,14950.53,USD,US,pending,2024-05-31 12:02:22
2fd0be72-3917-43e9-9c96-75db6b25ac69,ACC-2749,31534.55,EUR,EU,pending,2024-05-19 12:33:22
d000265a-caa9-47a6-a70c-f07a72d247e4,ACC-8970,4252.28,USD,US,pending,2024-09-02 18:02:31
f48a03ac-2e78-4ee0-9aeb-fac602baae1d,ACC-8175,36768.86,EUR,EU,pending,2024-02-24 08:21:46
d17ab473-e959-4d54-9541-5b4c7c65ab2b,ACC-1584,9662.71,USD,US,pending,2024-10-06 12:27:14
2a839004-d1be-460c-bec9-228ffd5eed00,ACC-4907,24466.74,EUR,EU,pending,2024-01-25 11:08:01
4a6ecfa0-6e6b-4519-8f0f-f74e3d2e8b72,ACC-9856,32173.95,USD,US,pending,2024-07-13 01:23:37
8e92e106-feb1-4871-9cc1-d1fae30a8d8f,ACC-9748,48248.04,EUR,EU,pending,2024-11-11 06:19:12
f4c937e4-e499-483d-9907-8db12f6f700a,ACC-8361,48329.04,USD,US,pending,2024-01-07 09:01:46
8df886b8-9a64-4fce-ad6b-41aaca49762a,ACC-1606,16970.86,EUR,EU,pending,2024-05-11 03:45:55
c5974b4e-49f1-4292-a2d3-143877582351,ACC-1701,20281.34,USD,US,pending,2024-03-23 04:59:00
a56b0fae-29dd-4ebb-80fc-858d80e72683,ACC-9570,22923.93,EUR,EU,pending,2024-09-20 08:08:36
5612afd5-dd36-4adf-abd9-c7cab4de855f,ACC-9791,7456.19,USD,US,pending,2024-08-12 23:53:36
8ea3f2dc-01d5-439b-b41f-bbd89c4d3c2f,ACC-4817,46241.54,EUR,EU,pending,2024-01-15 07:43:29
d99b0d59-fb9b-464d-961d-143852044aff,ACC-3319,24449.85,USD,US,pending,2024-01-08 09:40:48
2e49f562-317b-4a9c-866c-13b4961eab26,ACC-8720,45359.87,EUR,EU,pending,2024-08-28 03:38:44
cdcf46d7-36ff-41d0-a9d9-a70cdd1aea16,ACC-1750,12141.7,USD,US,pending,2024-09-08 23:07:39
a25fa039-d77f-4ded-bdbc-26714e142737,ACC-3138,728.12,EUR,EU,pending,2024-09-02 16:49:55
e9ef9a1b-dac9-44a8-8693-76a51f418f5d,ACC-1818,45234.07,USD,US,pending,2024-11-14 17:50:38
6cd3380c-1817-4bf0-a159-b2bbe6d333ac,ACC-2594,22814.67,EUR,EU,pending,2024-03-07 06:56:25
eeab5c7f-c863-4698-a7d5-a2caa526f868,ACC-2047,40891.83,USD,US,pending,2024-02-11 07:04:43
2ba38f6c-95b8-44b7-ba33-32b928f82c18,ACC-2870,24862.2,EUR,EU,pending,2024-11-06 08:51:10
307a050c-b3ac-44b3-946b-9a024028c9e9,ACC-4613,3164.87,USD,US,pending,2024-03-19 16:45:08
be9ba008-4975-4460-a190-9f5e0a168e56,ACC-7983,16873.78,EUR,EU,pending,2024-11-20 15:06:53
a0674c62-9473-4349-9304-282aa6282bf3,ACC-7586,16218.5,USD,US,pending,2024-09-22 16:09:57
09c66184-7a81-4a2c-8f12-c263bc830824,ACC-9943,6875.1,EUR,EU,pending,2024-11-20 20:03:55
d4836211-8824-4ecb-b4eb-a4c1ac4ededc,ACC-4493,38213.75,USD,US,pending,2024-08-18 07:57:18
71dedd6a-2f0e-4cfc-b526-dcec0e52ff5f,ACC-3841,16781.83,EUR,EU,pending,2024-02-16 21:25:46
7fe461aa-e25d-4d2c-888b-cb6b0960e5a6,ACC-5487,7070.43,USD,US,pending,2024-06-10 05:31:07
92646987-5cba-4419-abae-f79528131568,ACC-3753,34817.83,EUR,EU,pending,2024-08-02 22:08:02
8dbb8839-8ad7-49b7-a932-6e99314857a1,ACC-3703,21938.67,USD,US,pending,2024-12-25 11:55:16
c626f146-8e04-4902-849c-b0e0be988f92,ACC-1666,6677.21,EUR,EU,pending,2024-11-03 05:08:30
df967a6c-c71c-4336-ac4d-ddf178baddb2,ACC-7162,38885.31,USD,US,pending,2024-01-07 01:41:06
ace56459-aa78-4a7c-8370-b83e9c9c2ed1,ACC-8978,4045.32,EUR,EU,pending,2024-01-03 19:19:57
76d30b98-d196-43d0-87eb-91131b9e7799,ACC-3939,46307.59,USD,US,pending,2024-10-01 11:18:21
f20c5ef5-f6b2-4922-97b4-4f7dc5be33fe,ACC-5648,20816.95,EUR,EU,pending,2024-11-09 13:37:24
cf4e4efa-42f8-403d-a33d-95e57c46d370,ACC-8798,34620.99,USD,US,pending,2024-03-21 01:33:09
7fdc1236-296b-445f-9d2e-9d6a5a5affcd,ACC-3344,31994.89,EUR,EU,pending,2024-07-22 03:31:22
45fab0f7-d381-4466-8da7-7da7d3e95c4b,ACC-8379,20607.45,USD,US,pending,2024-12-30 07:37:44
b49f068d-2086-4817-89f1-c36b4c866bde,ACC-3859,30530.79,EUR,EU,pending,2024-01-15 14:39:18
8e2a2cab-e530-4cd0-88b9-cfd3c5269cbf,ACC-3949,35862.77,USD,US,pending,2024-08-25 16:43:03
fb39337b-7f10-495c-bffc-38e079e35914,ACC-2442,31363.31,EUR,EU,pending,2024-10-30 22:12:09
a7ceb222-3901-4eef-9487-3f880b250cd6,ACC-5934,17399.2,USD,US,pending,2024-01-02 18:35:45
62d7a58e-fcea-4bfe-a87c-92022df84efa,ACC-4860,9603.22,EUR,EU,pending,2024-07-24 21:48:46
72f5310f-74ce-4a80-8a7b-8efafd890e88,ACC-2567,30949.86,USD,US,pending,2024-12-01 01:14:10
7723462b-ff74-4b87-8e62-23d7827f7a8f,ACC-9842,25381.96,EUR,EU,pending,2024-06-29 06:48:24
4e58c914-3bf3-495e-a40c-b027fa94f590,ACC-4409,13828.56,USD,US,pending,2024-03-16 05:35:30
6eea8295-a652-4c22-84ec-4168ea6cbaa6,ACC-2846,39832.68,EUR,EU,pending,2024-09-23 02:56:04
f1c5d3dc-9423-4e05-885a-42f520b3b07f,ACC-8772,24880.77,USD,US,pending,2024-03-03 01:04:02
345b92e9-9199-45a5-969c-362837cb15a9,ACC-1706,2710.84,EUR,EU,pending,2024-05-21 10:31:31
d4020fa9-569b-49a5-a526-038d70703531,ACC-5670,10487.39,USD,US,pending,2024-04-07 15:02:52
b2180044-4f0b-4c40-8204-d0ddb41f1dce,ACC-6477,30844.8,EUR,EU,pending,2024-12-11 16:08:35
37b53c77-513c-4bd5-a01a-759248a35f53,ACC-8424,2175.44,USD,US,pending,2024-10-14 13:11:08
9387ea34-457b-41d8-88ca-ee2cc806f3cf,ACC-1859,46243.82,EUR,EU,pending,2024-03-09 07:23:28
06d42320-6ce2-4522-b368-525e0c2e3203,ACC-3589,39276.75,USD,US,pending,2024-07-07 09:05:59
8eb672ed-eca0-4bb8-a32c-5bd98fa32ae3,ACC-9436,5812.09,EUR,EU,pending,2024-12-13 14:44:33
01bab907-969d-4b06-b090-0063c44e73a5,ACC-4855,36072.94,USD,US,pending,2024-08-18 04:25:35
320275fc-7f30-4ce1-8861-c5ef86eeb80c,ACC-6340,20959.12,EUR,EU,pending,2024-10-17 03:21:11
5c06714c-902b-43bc-8665-d2cae8ea2271,ACC-6336,11510.86,USD,US,pending,2024-02-12 18:30:45
d85eda8a-1070-4eab-8c1d-a76f5c56de73,ACC-6343,11396.83,EUR,EU,pending,2024-04-02 02:06:11
7c210a93-c99e-4ffd-aeeb-42aee2b76613,ACC-7759,43495.62,USD,US,pending,2024-05-25 20:12:55
3bff94f3-acff-4149-9863-ae0695961734,ACC-4615,3685.75,EUR,EU,pending,2024-08-15 05:27:18
22090e02-f2c4-4a47-9af4-89fde59c7f58,ACC-8936,2726.42,USD,US,pending,2024-06-18 06:33:24
06ca1458-40ae-4750-9560-770f2599326c,ACC-3374,10816.1,EUR,EU,pending,2024-08-24 16:19:56
4bcde5df-d7bf-4ee6-90f3-80301a67239a,ACC-8454,8911.26,USD,US,pending,2024-05-25 01:07:59
f13c79b9-ddda-4352-b53d-dfa85dee6cef,ACC-3234,22892.43,EUR,EU,pending,2024-03-16 09:39:18
1e1c0c88-2b77-486f-9cbb-b216f0931205,ACC-6875,48778.04,USD,US,pending,2024-03-19 12:44:31
b1d9ce31-162b-4115-a7ae-af2b79ad3717,ACC-6503,6369.32,EUR,EU,pending,2024-09-25 19:52:11
fb9b73b2-c751-4cca-a76f-65a1aba6d864,ACC-1977,14037.4,USD,US,pending,2024-02-13 03:36:48
4026831f-66ba-4ec8-a84c-56e167a74a4d,ACC-8627,22934.36,EUR,EU,pending,2024-03-07 11:42:42
ed4f522f-b1ab-4c73-9a10-5800796eb8b3,ACC-6629,11000.48,USD,US,pending,2024-04-24 15:06:16
7b595be1-dc2f-49fd-84af-9d7ca49094a9,ACC-3568,39479.45,EUR,EU,pending,2024-09-04 18:35:01
287b1232-4f50-48d3-8528-f2400466cad7,ACC-3784,28910.29,USD,US,pending,2024-08-02 16:03:21
07444303-9a57-4ae8-b63a-e1b94c962560,ACC-4763,4332.85,EUR,EU,pending,2024-11-28 19:34:27
baeed466-04c4-4efa-835c-eff167542fc3,ACC-9548,24465.78,USD,US,pending,2024-03-25 01:23:28
f0854167-672a-4ecd-950e-14da4188abb9,ACC-8757,41851.08,EUR,EU,pending,2024-04-18 10:03:40
8ef491f0-3551-493c-9972-866ef12f1cc4,ACC-1237,36503.59,USD,US,pending,2024-10-12 21:41:03
b7f86176-256f-4d48-9af2-6a7cf2537d9a,ACC-5041,12399.09,EUR,EU,pending,2024-06-17 15:29:29
a4dca009-ff64-4942-8572-214f757aebe0,ACC-4643,44592.21,USD,US,pending,2024-08-17 19:42:40
3da94c67-5521-4089-b84e-3dc0116c2fad,ACC-3440,45688.6,EUR,EU,pending,2024-12-14 20:18:48
9b5037c5-edb3-448c-b266-eea9cdff193d,ACC-1083,20894.41,USD,US,pending,2024-01-18 04:11:57
dcdd766e-ead4-4e1d-afca-fe9c50b97d14,ACC-1656,49563.76,EUR,EU,pending,2024-10-11 20:29:40
6592703d-5418-44e5-8f7e-f961e276147e,ACC-9261,1690.69,USD,US,pending,2024-07-25 06:24:47
800b1806-d163-4445-a776-6f6ca7510003,ACC-7460,23968.67,EUR,EU,pending,2024-11-05 22:03:44
c61ca732-10df-4f6a-8d4d-5fea598f8a60,ACC-2605,22627.54,USD,US,pending,2024-04-03 09:43:46
64ccfd59-267d-48b7-a4de-3f9fc62047d4,ACC-2361,27928.76,EUR,EU,pending,2024-01-05 19:47:26
480ddbfb-eddf-4b09-adf7-7840435ae821,ACC-7662,47497.2,USD,US,pending,2024-02-21 12:57:55
9ef6a76b-3de1-403d-902f-45f51f543f31,ACC-6872,14796.56,EUR,EU,pending,2024-09-08 12:26:38
552e8e2d-2315-4602-92a6-2cc9ba84d196,ACC-2486,806.35,USD,US,pending,2024-09-16 19:51:49
7ad244cd-3db9-4384-b1f9-95f06c0349ff,ACC-5994,8098.52,EUR,EU,pending,2024-06-27 08:49:34
e1851730-4c39-4bb7-bd33-817cd5a5f780,ACC-1399,48821.27,USD,US,pending,2024-06-29 02:33:44
ca903332-23c3-4b81-9fdd-b7180595496b,ACC-3271,43711.21,EUR,EU,pending,2024-06-06 10:13:57
3d75daac-dbd7-426c-b71d-14b7785a16dc,ACC-4030,39495.04,USD,US,pending,2024-05-23 20:34:08
4a4c8662-ab08-4bd0-ac6c-372320e5fcbc,ACC-8607,35198.06,EUR,EU,pending,2024-01-01 12:42:36
e0d70935-c437-4af7-bb56-2ae277993b2a,ACC-2158,19250.11,USD,US,pending,2024-09-25 06:15:45
874bfb53-e07f-4bbf-8f70-f14c75c7bac4,ACC-6454,26550.71,EUR,EU,pending,2024-04-25 04:25:08
a2607e3e-a805-4dfc-b540-ed63cfa0ab23,ACC-7977,37646.87,USD,US,pending,2024-09-28 02:20:38
8024da78-e873-47d3-a6f3-8f928efd87b4,ACC-9887,28765.72,EUR,EU,pending,2024-03-21 10:44:40
ec602f49-ce32-43bd-ae74-498564519ea3,ACC-2326,31026.56,USD,US,pending,2024-05-10 08:54:04
a2e7738b-92d6-457e-924b-a0ec7bf08361,ACC-1898,25741.68,EUR,EU,pending,2024-12-19 09:51:11
c43bd5ac-6f4d-44ba-ad6f-4e5e315df81b,ACC-6963,44400.02,USD,US,pending,2024-02-13 02:16:59
fcd2c09d-ab57-4c2e-84ee-6db9faa6491e,ACC-7274,18285.89,EUR,EU,pending,2024-08-28 10:44:31
b71a8a2f-3603-48b0-a1d0-499bbbd52e7f,ACC-1669,18284.9,USD,US,pending,2024-03-09 01:36:38
9fdfd33d-4e9e-4839-b122-77dafef90c97,ACC-2097,28042.3,EUR,EU,pending,2024-10-27 10:14:46
9fcb58c4-182c-44ad-99ac-7fe1ffd56cdf,ACC-4354,6928.91,USD,US,pending,2024-05-10 01:46:15
38776cea-ef4a-441a-9aeb-113c2fe09dc3,ACC-4909,26986.29,EUR,EU,pending,2024-09-09 01:28:34
86f56eaf-9195-4c77-8e0e-03dbcbb4add2,ACC-8839,36871.63,USD,US,pending,2024-10-19 03:43:52
0f7627b4-820f-418c-9d09-dd52b5bd5dd5,ACC-4437,37661.14,EUR,EU,pending,2024-10-22 11:58:14
877e3052-b72a-47a7-9a2e-4deeacd52ba0,ACC-4693,16029.99,USD,US,pending,2024-12-14 17:20:33
f8b9e552-0bd6-4a03-bb49-56b7ed4b43b7,ACC-5380,25183.26,EUR,EU,pending,2024-06-13 05:59:06
20703347-473a-4a61-96db-f4901663a4c5,ACC-5540,2732.46,USD,US,pending,2024-05-24 18:52:34
ccd15e72-5938-4328-a114-0a8129844193,ACC-6656,22626.01,EUR,EU,pending,2024-07-13 17:51:13
259d8394-3a91-40d6-9267-9daf6dd382a8,ACC-9629,41479.7,USD,US,pending,2024-07-01 14:14:40
2753ae65-d58f-48fe-b0cb-8e079e0865e6,ACC-9714,33918.63,EUR,EU,pending,2024-07-25 22:34:22
a01a45e1-9a7c-4056-afff-af4e6ecd6f86,ACC-5788,22604.4,USD,US,pending,2024-05-22 23:22:04
3f920e8c-0e17-44ba-8ab8-e81a8f83240f,ACC-2075,9425.8,EUR,EU,pending,2024-12-09 07:16:52
62882190-6bb1-4a2e-8b70-1516f5383333,ACC-8501,4374.56,USD,US,pending,2024-05-31 17:25:29
a04ae54e-dc34-4152-939f-d81c825e7993,ACC-3929,14425.75,EUR,EU,pending,2024-01-30 21:12:03
fc104a8e-e4f6-4ff4-b027-c2eb6d8a1ccf,ACC-2791,8246.66,USD,US,pending,2024-02-13 12:08:41
e419e97a-efcc-4c2a-91a2-80c252c320e6,ACC-3424,24821.47,EUR,EU,pending,2024-12-05 19:31:37
9f2e7fe3-24df-4e36-a5bf-ae871886be31,ACC-4346,26039.18,USD,US,pending,2024-08-31 14:38:16
97d00f60-7ae8-48ff-bc0f-ab19d772e1de,ACC-1371,14665.54,EUR,EU,pending,2024-09-22 00:27:37
17faabfd-cfce-45a9-8bcf-2af8ad5555ca,ACC-9870,46586.76,USD,US,pending,2024-07-03 01:06:50
90ceba52-923f-4586-b714-67fcb62ef701,ACC-6680,21012.3,EUR,EU,pending,2024-10-13 11:56:54
9afb955c-c44d-4dd0-b250-bf8ba4c4bc3f,ACC-1351,14582.92,USD,US,pending,2024-01-25 10:43:55
dfa304d1-d7f7-4b99-84c3-ce2393916947,ACC-1361,43590.97,EUR,EU,pending,2024-03-31 05:27:16
e82e302e-5e04-4450-9291-154829a1ee88,ACC-9513,32237.15,USD,US,pending,2024-06-08 21:14:42
aecfdcdc-7b1a-49a6-8d10-e549238f10de,ACC-6616,32791.47,EUR,EU,pending,2024-11-01 13:44:04
fd2a60c7-27d9-4a9c-8a71-ad68a78fd82f,ACC-6346,24312.56,USD,US,pending,2024-09-15 14:13:17
abb62464-c46c-44c6-b434-5cd34d867f0e,ACC-9686,42096.97,EUR,EU,pending,2024-06-21 22:05:22
95d7d0f1-5f4d-4883-8f3b-6463be2d3f4b,ACC-8503,15211.08,USD,US,pending,2024-02-21 05:54:09
0c9c6df8-b19d-4b3f-a834-7e6ddc8cae62,ACC-6021,8595.14,EUR,EU,pending,2024-04-10 23:26:42
f2c37e97-c833-427e-8e81-7f66abc0360e,ACC-4715,24217.31,USD,US,pending,2024-04-21 21:43:05
55371627-4815-429f-aebb-e582b7d59f6d,ACC-1775,7425.43,EUR,EU,pending,2024-04-20 10:37:57
dd7c5280-ada4-48e3-bf87-2d6c278d100a,ACC-8469,47811.13,USD,US,pending,2024-08-28 06:03:05
89653565-2469-4fbf-b418-60c6930d25c8,ACC-3634,35593.49,EUR,EU,pending,2024-04-20 18:41:27
5d89b984-96f5-446e-b905-11dcd67a8ffb,ACC-3986,48660.57,USD,US,pending,2024-11-21 23:08:17
9da89ecc-4bf9-40cb-a001-7ef5f34bd9c3,ACC-3514,8071.12,EUR,EU,pending,2024-02-15 09:44:54
022011e8-2449-4633-85c2-d034fb60c3eb,ACC-1674,49688.71,USD,US,pending,2024-08-11 02:57:45
b805726c-7e67-4e35-9918-9a1e2037a990,ACC-3072,22050.02,EUR,EU,pending,2024-05-23 13:35:38
b8645588-8011-4c1b-af71-acc59c0736cf,ACC-4022,10265.72,USD,US,pending,2024-10-01 14:58:12
45e1b962-3d66-4d64-bd8c-3c2f4bcc928b,ACC-1568,33281.01,EUR,EU,pending,2024-05-13 12:53:11
a4e49f3f-2afa-4b25-99f4-7e9273209dd8,ACC-3423,18652.02,USD,US,pending,2024-07-28 15:55:16
42c251c6-19f3-4c67-b332-ae10a22c3a4f,ACC-3663,26686.81,EUR,EU,pending,2024-02-17 04:22:08
281c276c-6c28-4abf-bfbc-4be8490ecbe0,ACC-1408,20234.07,USD,US,pending,2024-07-12 22:54:10
86cf51e5-553b-400e-914d-a97d15aa2588,ACC-3381,47389.97,EUR,EU,pending,2024-12-26 07:49:40
af37f346-d923-4f6d-8051-2e54405c6636,ACC-6246,7811.1,USD,US,pending,2024-10-13 19:16:19
db0d5dba-1157-4ede-9b7a-bbf90290cb10,ACC-9948,48780.3,EUR,EU,pending,2024-05-08 15:45:33
e3723194-6246-4951-9b0b-510ce8c19d37,ACC-5842,23700.79,USD,US,pending,2024-04-22 13:23:06
22f5505b-3961-4d52-b9b2-639745c0fb8e,ACC-3409,39980.81,EUR,EU,pending,2024-10-09 22:31:12
680ee0a6-f087-4e75-98b8-46e2424f3428,ACC-8243,16940.83,USD,US,pending,2024-02-13 14:51:26
e2cba85f-7932-4858-bad4-bd2e290bbe61,ACC-8847,45009.72,EUR,EU,pending,2024-02-24 03:31:09
b1d55001-8639-4c26-a53e-492c4826c84b,ACC-2914,15411.03,USD,US,pending,2024-06-04 23:27:43
920d26b1-85a5-4311-bf31-b03173a9d395,ACC-4610,22304.17,EUR,EU,pending,2024-02-05 21:59:11
baf0cf51-ca9b-4943-b931-e78c0934d8ed,ACC-6347,2761.13,USD,US,pending,2024-09-06 01:28:01
9579f766-209c-42e2-a88f-edcb6a81d8c0,ACC-4197,29175.74,EUR,EU,pending,2024-03-27 06:31:50
ff79b89c-df86-4354-8122-ecda1c578ad4,ACC-5553,9793.83,USD,US,pending,2024-02-02 11:06:39
f352525b-0d16-4727-87ba-53e1985e27c4,ACC-9821,42474.07,EUR,EU,pending,2024-09-19 22:41:17
082e256d-eb75-46a8-a6f8-b33c49deb852,ACC-2431,48792.22,USD,US,pending,2024-06-02 04:17:40
a9d7c661-ed17-432e-ba22-c6b70caa8c8d,ACC-4185,24528.36,EUR,EU,pending,2024-08-22 05:58:09
cdabd14a-3d21-4a8e-a4d9-bf98cba5ff78,ACC-9381,47170.67,USD,US,pending,2024-12-18 19:20:21
1fb7f96a-6350-47f5-9ae5-6bacc003c76c,ACC-6915,19883.92,EUR,EU,pending,2024-10-05 01:15:57
ae795e6f-3858-4e9e-915d-2ecf53a3f667,ACC-8006,18487.8,USD,US,pending,2024-05-24 19:02:17
a856b789-2979-441b-9886-99bd15651876,ACC-1199,14239.67,EUR,EU,pending,2024-05-16 10:51:58
3e25a8bc-81fb-4fca-a494-1184a09b80b4,ACC-6047,48876.41,USD,US,pending,2024-12-05 13:04:58
5c8a5c9c-c814-4b46-9e5e-07aa10ca05a1,ACC-2435,10792.6,EUR,EU,pending,2024-12-10 18:56:28
ce38d338-956c-4b75-b256-63857797f8f4,ACC-8278,37078.97,USD,US,pending,2024-06-10 09:45:49
90ce8236-fdff-4c91-9ec0-e283600e715e,ACC-8249,14438.81,EUR,EU,pending,2024-11-08 21:24:52
d26a95dd-e929-4e02-ba24-0972c950d9e0,ACC-7944,36432.99,USD,US,pending,2024-06-09 20:33:57
410660d3-5b78-4bcd-b99e-bd2b1e1a5544,ACC-3286,41777.22,EUR,EU,pending,2024-08-20 05:09:53
f63dbb4c-d88d-47d9-997d-f010c7e0a885,ACC-2410,7190.53,USD,US,pending,2024-04-27 18:19:08
1d589aa4-2a2a-458a-ab16-8fe98bcc5856,ACC-8776,49419.24,EUR,EU,pending,2024-07-23 00:09:38
1e0e1bc9-831b-4f97-940e-56c592030ca0,ACC-6495,3315.13,USD,US,pending,2024-08-17 09:31:34
c8fc9973-0bd1-4417-82ad-28b000762a1a,ACC-7156,4431.53,EUR,EU,pending,2024-06-08 00:26:59
efc82fcb-2037-4d67-80f9-7e0d45ceff4a,ACC-5478,20731.56,USD,US,pending,2024-08-03 20:33:37
3dab02a1-77b2-48bc-8f07-847bfa04e241,ACC-8571,35515.25,EUR,EU,pending,2024-10-20 07:22:54
a2f9245f-6cf5-4a2c-9851-9ae9138bb244,ACC-3243,9970.89,USD,US,pending,2024-11-19 05:26:47
03d7b35c-be5d-4d0e-8602-b6d1e40a4af6,ACC-7254,14480.26,EUR,EU,pending,2024-07-09 12:35:21
8424ed8d-e411-4536-a131-120414c83d71,ACC-1691,41141.73,USD,US,pending,2024-04-27 06:46:40
9943c4cb-0aaa-43c1-92dd-d8127e22a5b8,ACC-5979,24710.08,EUR,EU,pending,2024-10-14 07:57:28
8088b2b9-f563-43a2-9237-b5e7d07860d9,ACC-8593,11233.77,USD,US,pending,2024-11-03 06:42:02
a8fd0300-f004-4be3-862e-9f0c364d1e0c,ACC-1040,7709.66,EUR,EU,pending,2024-04-26 13:46:53
d8698e5e-b748-4fbc-9d7e-6158f05e55e1,ACC-8742,6217.6,USD,US,pending,2024-09-15 14:45:47
f81e1bce-a576-46bc-a198-ceac9912ac2c,ACC-5713,20863.67,EUR,EU,pending,2024-07-10 00:42:52
8d4065d1-8a3c-484b-b4a7-0f709e4e904c,ACC-5009,1431.84,USD,US,pending,2024-10-23 23:41:30
1bf25b8d-0f0f-4d72-99d3-9c641f6b332d,ACC-5541,24657.58,EUR,EU,pending,2024-01-26 21:55:13
1e10db00-0566-4e85-9b35-427cea47c43b,ACC-6927,29057.48,USD,US,pending,2024-08-07 15:32:14
51ccd390-57bd-48a2-bc59-4c5dab40cc4a,ACC-8144,43418.61,EUR,EU,pending,2024-08-31 21:20:50
6c8e0cf7-559e-47a7-a6d3-3d0a42f2d363,ACC-8799,48713.19,USD,US,pending,2024-11-13 18:55:47
1f367f1a-fc7d-4638-9ce8-a8550610f607,ACC-2959,18666.38,EUR,EU,pending,2024-10-11 15:39:24
b40e78c1-c038-4a7e-96a4-51ad684fbe10,ACC-1287,42265.55,USD,US,pending,2024-03-04 05:50:46
7ed9ed77-4d23-43ee-ba2e-2aa15ec99985,ACC-1958,7315.39,EUR,EU,pending,2024-06-28 01:14:28
aa079023-00ab-42ef-a9b2-664de1ee78f6,ACC-3219,17875.7,USD,US,pending,2024-01-21 12:57:17
de47feac-9c28-4e29-8009-07126947b132,ACC-5467,18064.56,EUR,EU,pending,2024-09-04 02:15:11
7196c6fe-c9b6-4748-a842-ff6bda4f02b4,ACC-6832,2445.26,USD,US,pending,2024-04-23 06:30:23
0f374526-c3c6-4a38-b539-6dd4157fc461,ACC-9677,31950.94,EUR,EU,pending,2024-01-30 20:04:35
f153c039-1cd9-45d7-8cf1-c2b34e86df6c,ACC-9419,9698.8,USD,US,pending,2024-08-31 21:39:48
d07048ab-4ea5-4f8b-8c2e-7af48d56cf0c,ACC-4002,38236.82,EUR,EU,pending,2024-08-20 12:52:15
8bcb2150-6091-48c6-a3e0-6261f574d783,ACC-3738,27190.18,USD,US,pending,2024-12-04 19:45:33
cafe778f-77de-4cc2-b96e-816f6f59696e,ACC-6180,41342.83,EUR,EU,pending,2024-09-23 00:21:23
d3c1b176-2bb2-4e94-904e-34ad866d56d0,ACC-5932,13580.23,USD,US,pending,2024-09-28 01:31:43
c30012dd-706c-43f6-abdb-8e8278090cf7,ACC-6939,4800.71,EUR,EU,pending,2024-08-13 06:25:35
45c00de4-f277-48b2-ba6d-dc9955486494,ACC-6761,41167.51,USD,US,pending,2024-01-06 00:12:53
a669204d-d264-40e2-942b-e107905b78fa,ACC-3243,25913.36,EUR,EU,pending,2024-05-24 20:44:39
c2da3549-9e8d-4dfa-89ce-c8ef2ef28d03,ACC-8944,20605.61,USD,US,pending,2024-12-23 15:28:43
ad672595-be8e-4e26-88cc-c4c497382316,ACC-3671,5129.87,EUR,EU,pending,2024-03-01 00:33:22
b967fb4f-5cb3-4635-a38a-e46161a43595,ACC-9247,11063.46,USD,US,pending,2024-03-14 04:10:18
25089217-2e17-449c-9de9-0749d8ae6825,ACC-9612,42305.03,EUR,EU,pending,2024-10-03 17:25:14
c2cc46a5-8e35-4d39-9141-c08e0fd64eca,ACC-2867,20873.14,USD,US,pending,2024-12-21 18:01:45
737e5fd1-4b53-4746-afe0-cb01cef89934,ACC-2251,5837.12,EUR,EU,pending,2024-02-20 23:10:20
3a7530d5-76f0-4faf-83fc-ad4f8e7c0433,ACC-1284,23981.12,USD,US,pending,2024-05-01 00:04:30
8e67532a-9c4d-42a1-aed6-3f04bcd02092,ACC-6940,6959.31,EUR,EU,pending,2024-06-20 15:09:35
de69adcc-7b38-4d48-a3d4-8284b4eac320,ACC-9570,38181.84,USD,US,pending,2024-05-12 20:05:30
d4264915-6d6f-4d92-a90b-e78291d0f64a,ACC-3821,35497.65,EUR,EU,pending,2024-01-12 04:03:29
d7ced05b-fead-4355-b470-e40b092445e1,ACC-2943,11125.67,USD,US,pending,2024-11-28 18:05:47
bc9374fd-7533-4ab7-b87e-30c85cd6837c,ACC-3332,34405.48,EUR,EU,pending,2024-04-29 09:26:22
24538597-4081-4b77-ae2d-3ab910210d4b,ACC-3053,10499.95,USD,US,pending,2024-01-31 12:39:04
7fef2a3b-3d7f-4c97-b48f-0022890b89a2,ACC-7960,34544.0,EUR,EU,pending,2024-10-31 11:41:12
8b3e9dc6-2049-46fb-8057-d607f42ca85f,ACC-2830,3895.99,USD,US,pending,2024-10-27 20:39:20
e273c778-87ab-4c46-9755-b0aa22fcebbd,ACC-8934,37869.13,EUR,EU,pending,2024-01-17 12:17:11
f9439c63-8c5c-4a7e-83f3-c16162336dd3,ACC-4217,5399.79,USD,US,pending,2024-11-03 23:48:36
02150ccb-6a3e-4512-9c08-1484d8a0ce31,ACC-9412,29662.88,EUR,EU,pending,2024-07-01 04:09:51
014b8056-27b3-487a-8722-f8f0b937c7a1,ACC-2948,45427.38,USD,US,pending,2024-01-17 19:24:46
e6295fe4-6e68-4861-9159-696540c153ad,ACC-2085,15089.27,EUR,EU,pending,2024-01-04 23:44:44
bcfaec2c-72d4-46f3-b8ad-5e9b8c1c99ce,ACC-2581,39120.72,USD,US,pending,2024-12-23 07:56:08
58ef106e-9522-42d8-ada6-73bdb38bf6b9,ACC-4365,29384.28,EUR,EU,pending,2024-03-18 16:21:46
15e76fa9-8835-499a-b9b3-c380b3cc6852,ACC-4027,33533.33,USD,US,pending,2024-01-12 08:42:53
